#CHANNEL:CH1
#SIZE=4000
Index,Time(s),Volt(V)
2907,1.162400e-01,-1.600000e-01
2908,1.162800e-01,0.000000e+00
2909,1.163200e-01,1.200000e-01
2910,1.163600e-01,2.000000e-01
2911,1.164000e-01,2.800000e-01
2912,1.164400e-01,2.800000e-01
2913,1.164800e-01,2.000000e-01
2914,1.165200e-01,8.000000e-02
2915,1.165600e-01,-1.200000e-01
2916,1.166000e-01,-2.400000e-01
2917,1.166400e-01,-3.600000e-01
2918,1.166800e-01,-4.400000e-01
2919,1.167200e-01,-3.200000e-01
2920,1.167600e-01,-4.000000e-02
2921,1.168000e-01,8.000000e-02
2922,1.168400e-01,3.600000e-01
2923,1.168800e-01,5.200000e-01
2924,1.169200e-01,5.600000e-01
2925,1.169600e-01,4.800000e-01
2926,1.170000e-01,3.200000e-01
2927,1.170400e-01,-4.000000e-02
2928,1.170800e-01,-3.600000e-01
2929,1.171200e-01,-5.200000e-01
2930,1.171600e-01,-6.800000e-01
2931,1.172000e-01,-6.000000e-01
2932,1.172400e-01,-3.600000e-01
2933,1.172800e-01,-4.000000e-02
2934,1.173200e-01,2.800000e-01
2935,1.173600e-01,6.400000e-01
2936,1.174000e-01,7.600000e-01
2937,1.174400e-01,7.200000e-01
2938,1.174800e-01,4.800000e-01
2939,1.175200e-01,1.200000e-01
2940,1.175600e-01,-2.400000e-01
2941,1.176000e-01,-5.200000e-01
2942,1.176400e-01,-6.800000e-01
2943,1.176800e-01,-6.800000e-01
2944,1.177200e-01,-4.800000e-01
2945,1.177600e-01,-1.600000e-01
2946,1.178000e-01,1.200000e-01
2947,1.178400e-01,4.400000e-01
2948,1.178800e-01,5.600000e-01
2949,1.179200e-01,5.600000e-01
2950,1.179600e-01,4.800000e-01
2951,1.180000e-01,2.800000e-01
2952,1.180400e-01,0.000000e+00
2953,1.180800e-01,-2.400000e-01
2954,1.181200e-01,-4.000000e-01
2955,1.181600e-01,-4.400000e-01
2956,1.182000e-01,-3.600000e-01
2957,1.182400e-01,-1.600000e-01
2958,1.182800e-01,0.000000e+00
2959,1.183200e-01,1.600000e-01
2960,1.183600e-01,2.800000e-01
2961,1.184000e-01,3.600000e-01
2962,1.184400e-01,2.800000e-01
2963,1.184800e-01,2.000000e-01
2964,1.185200e-01,8.000000e-02
2965,1.185600e-01,-4.000000e-02
2966,1.186000e-01,-2.000000e-01
2967,1.186400e-01,-2.400000e-01
2968,1.186800e-01,-2.000000e-01
2969,1.187200e-01,-1.600000e-01
2970,1.187600e-01,-8.000000e-02
2971,1.188000e-01,8.000000e-02
2972,1.188400e-01,1.600000e-01
2973,1.188800e-01,3.200000e-01
2974,1.189200e-01,2.800000e-01
2975,1.189600e-01,2.400000e-01
2976,1.190000e-01,1.600000e-01
2977,1.190400e-01,4.000000e-02
2978,1.190800e-01,-2.000000e-01
2979,1.191200e-01,-3.200000e-01
2980,1.191600e-01,-3.600000e-01
2981,1.192000e-01,-3.600000e-01
2982,1.192400e-01,-2.000000e-01
2983,1.192800e-01,0.000000e+00
2984,1.193200e-01,2.000000e-01
2985,1.193600e-01,4.400000e-01
2986,1.194000e-01,5.200000e-01
2987,1.194400e-01,5.200000e-01
2988,1.194800e-01,4.000000e-01
2989,1.195200e-01,8.000000e-02
2990,1.195600e-01,-2.000000e-01
2991,1.196000e-01,-4.800000e-01
2992,1.196400e-01,-6.800000e-01
2993,1.196800e-01,-6.400000e-01
2994,1.197200e-01,-4.800000e-01
2995,1.197600e-01,-2.000000e-01
2996,1.198000e-01,1.600000e-01
2997,1.198400e-01,4.800000e-01
2998,1.198800e-01,7.200000e-01
2999,1.199200e-01,7.600000e-01
3000,1.199600e-01,6.000000e-01
3001,1.200000e-01,3.200000e-01
3002,1.200400e-01,0.000000e+00
3003,1.200800e-01,-3.600000e-01
3004,1.201200e-01,-6.000000e-01
3005,1.201600e-01,-7.200000e-01
3006,1.202000e-01,-6.000000e-01
3007,1.202400e-01,-3.600000e-01
3008,1.202800e-01,-4.000000e-02
3009,1.203200e-01,2.800000e-01
3010,1.203600e-01,6.000000e-01
3011,1.204000e-01,6.000000e-01
3012,1.204400e-01,5.600000e-01
3013,1.204800e-01,3.600000e-01
3014,1.205200e-01,1.200000e-01
3015,1.205600e-01,-1.600000e-01
3016,1.206000e-01,-3.200000e-01
3017,1.206400e-01,-4.000000e-01
3018,1.206800e-01,-4.400000e-01
3019,1.207200e-01,-2.800000e-01
3020,1.207600e-01,-4.000000e-02
3021,1.208000e-01,1.200000e-01
3022,1.208400e-01,2.000000e-01
3023,1.208800e-01,2.800000e-01
3024,1.209200e-01,3.600000e-01
3025,1.209600e-01,2.400000e-01
3026,1.210000e-01,1.200000e-01
3027,1.210400e-01,0.000000e+00
3028,1.210800e-01,-1.200000e-01
3029,1.211200e-01,-2.400000e-01
3030,1.211600e-01,-2.400000e-01
3031,1.212000e-01,-2.000000e-01
3032,1.212400e-01,-1.600000e-01
3033,1.212800e-01,4.000000e-02
3034,1.213200e-01,1.200000e-01
3035,1.213600e-01,2.400000e-01
3036,1.214000e-01,2.800000e-01
3037,1.214400e-01,3.200000e-01
3038,1.214800e-01,2.000000e-01
3039,1.215200e-01,4.000000e-02
3040,1.215600e-01,-1.200000e-01
3041,1.216000e-01,-2.400000e-01
3042,1.216400e-01,-3.200000e-01
3043,1.216800e-01,-3.600000e-01
3044,1.217200e-01,-2.800000e-01
3045,1.217600e-01,-1.600000e-01
3046,1.218000e-01,1.200000e-01
3047,1.218400e-01,3.200000e-01
3048,1.218800e-01,5.200000e-01
3049,1.219200e-01,5.200000e-01
3050,1.219600e-01,4.800000e-01
3051,1.220000e-01,2.400000e-01
3052,1.220400e-01,0.000000e+00
3053,1.220800e-01,-3.200000e-01
3054,1.221200e-01,-5.600000e-01
3055,1.221600e-01,-6.400000e-01
3056,1.222000e-01,-6.000000e-01
3057,1.222400e-01,-3.600000e-01
3058,1.222800e-01,-4.000000e-02
3059,1.223200e-01,2.800000e-01
3060,1.223600e-01,6.400000e-01
3061,1.224000e-01,7.600000e-01
3062,1.224400e-01,7.200000e-01
3063,1.224800e-01,4.800000e-01
3064,1.225200e-01,1.200000e-01
3065,1.225600e-01,-2.000000e-01
3066,1.226000e-01,-5.200000e-01
3067,1.226400e-01,-6.400000e-01
3068,1.226800e-01,-7.200000e-01
3069,1.227200e-01,-4.800000e-01
3070,1.227600e-01,-2.000000e-01
3071,1.228000e-01,1.200000e-01
3072,1.228400e-01,4.400000e-01
3073,1.228800e-01,6.000000e-01
3074,1.229200e-01,6.800000e-01
3075,1.229600e-01,4.800000e-01
3076,1.230000e-01,2.400000e-01
3077,1.230400e-01,-4.000000e-02
3078,1.230800e-01,-2.400000e-01
3079,1.231200e-01,-4.000000e-01
3080,1.231600e-01,-4.800000e-01
3081,1.232000e-01,-3.600000e-01
3082,1.232400e-01,-2.000000e-01
3083,1.232800e-01,-4.000000e-02
3084,1.233200e-01,1.600000e-01
3085,1.233600e-01,3.200000e-01
3086,1.234000e-01,3.600000e-01
3087,1.234400e-01,2.800000e-01
3088,1.234800e-01,2.000000e-01
3089,1.235200e-01,8.000000e-02
3090,1.235600e-01,-4.000000e-02
3091,1.236000e-01,-2.000000e-01
3092,1.236400e-01,-2.400000e-01
3093,1.236800e-01,-2.400000e-01
3094,1.237200e-01,-2.000000e-01
3095,1.237600e-01,0.000000e+00
3096,1.238000e-01,4.000000e-02
3097,1.238400e-01,1.600000e-01
3098,1.238800e-01,2.800000e-01
3099,1.239200e-01,2.800000e-01
3100,1.239600e-01,2.800000e-01
3101,1.240000e-01,1.200000e-01
3102,1.240400e-01,0.000000e+00
3103,1.240800e-01,-1.600000e-01
3104,1.241200e-01,-3.200000e-01
3105,1.241600e-01,-3.600000e-01
3106,1.242000e-01,-3.200000e-01
3107,1.242400e-01,-2.000000e-01
3108,1.242800e-01,0.000000e+00
3109,1.243200e-01,2.400000e-01
3110,1.243600e-01,4.400000e-01
3111,1.244000e-01,6.000000e-01
3112,1.244400e-01,5.200000e-01
3113,1.244800e-01,4.000000e-01
3114,1.245200e-01,1.600000e-01
3115,1.245600e-01,-2.000000e-01
3116,1.246000e-01,-4.800000e-01
3117,1.246400e-01,-6.800000e-01
3118,1.246800e-01,-6.400000e-01
3119,1.247200e-01,-5.200000e-01
3120,1.247600e-01,-2.000000e-01
3121,1.248000e-01,1.600000e-01
3122,1.248400e-01,4.800000e-01
3123,1.248800e-01,6.400000e-01
3124,1.249200e-01,7.600000e-01
3125,1.249600e-01,5.600000e-01
3126,1.250000e-01,3.200000e-01
3127,1.250400e-01,-4.000000e-02
3128,1.250800e-01,-4.000000e-01
3129,1.251200e-01,-6.000000e-01
3130,1.251600e-01,-7.600000e-01
3131,1.252000e-01,-6.000000e-01
3132,1.252400e-01,-3.600000e-01
3133,1.252800e-01,0.000000e+00
3134,1.253200e-01,2.800000e-01
3135,1.253600e-01,5.200000e-01
3136,1.254000e-01,6.800000e-01
3137,1.254400e-01,5.600000e-01
3138,1.254800e-01,4.000000e-01
3139,1.255200e-01,8.000000e-02
3140,1.255600e-01,-1.600000e-01
3141,1.256000e-01,-3.200000e-01
3142,1.256400e-01,-4.400000e-01
3143,1.256800e-01,-4.000000e-01
3144,1.257200e-01,-2.800000e-01
3145,1.257600e-01,-1.200000e-01
3146,1.258000e-01,1.200000e-01
3147,1.258400e-01,2.400000e-01
3148,1.258800e-01,3.200000e-01
3149,1.259200e-01,3.200000e-01
3150,1.259600e-01,2.400000e-01
3151,1.260000e-01,1.200000e-01
3152,1.260400e-01,4.000000e-02
3153,1.260800e-01,-1.600000e-01
3154,1.261200e-01,-2.000000e-01
3155,1.261600e-01,-2.000000e-01
3156,1.262000e-01,-2.000000e-01
3157,1.262400e-01,-1.200000e-01
3158,1.262800e-01,0.000000e+00
3159,1.263200e-01,1.200000e-01
3160,1.263600e-01,2.000000e-01
3161,1.264000e-01,2.400000e-01
3162,1.264400e-01,3.200000e-01
3163,1.264800e-01,1.600000e-01
3164,1.265200e-01,8.000000e-02
3165,1.265600e-01,-8.000000e-02
3166,1.266000e-01,-2.400000e-01
3167,1.266400e-01,-4.000000e-01
3168,1.266800e-01,-3.600000e-01
3169,1.267200e-01,-2.800000e-01
3170,1.267600e-01,-1.600000e-01
3171,1.268000e-01,1.200000e-01
3172,1.268400e-01,3.600000e-01
3173,1.268800e-01,4.800000e-01
3174,1.269200e-01,5.600000e-01
3175,1.269600e-01,4.800000e-01
3176,1.270000e-01,2.400000e-01
3177,1.270400e-01,0.000000e+00
3178,1.270800e-01,-3.600000e-01
3179,1.271200e-01,-6.400000e-01
3180,1.271600e-01,-6.400000e-01
3181,1.272000e-01,-6.000000e-01
3182,1.272400e-01,-3.600000e-01
3183,1.272800e-01,-4.000000e-02
3184,1.273200e-01,3.200000e-01
3185,1.273600e-01,6.000000e-01
3186,1.274000e-01,7.600000e-01
3187,1.274400e-01,7.200000e-01
3188,1.274800e-01,4.800000e-01
3189,1.275200e-01,1.600000e-01
3190,1.275600e-01,-2.400000e-01
3191,1.276000e-01,-4.800000e-01
3192,1.276400e-01,-6.800000e-01
3193,1.276800e-01,-7.200000e-01
3194,1.277200e-01,-5.200000e-01
3195,1.277600e-01,-2.000000e-01
3196,1.278000e-01,1.200000e-01
3197,1.278400e-01,4.400000e-01
3198,1.278800e-01,5.600000e-01
3199,1.279200e-01,6.400000e-01
3200,1.279600e-01,4.400000e-01
3201,1.280000e-01,2.400000e-01
3202,1.280400e-01,0.000000e+00
3203,1.280800e-01,-2.400000e-01
3204,1.281200e-01,-4.000000e-01
3205,1.281600e-01,-4.400000e-01
3206,1.282000e-01,-3.600000e-01
3207,1.282400e-01,-2.000000e-01
3208,1.282800e-01,0.000000e+00
3209,1.283200e-01,1.600000e-01
3210,1.283600e-01,3.200000e-01
3211,1.284000e-01,2.800000e-01
3212,1.284400e-01,2.800000e-01
3213,1.284800e-01,2.000000e-01
3214,1.285200e-01,8.000000e-02
3215,1.285600e-01,-8.000000e-02
3216,1.286000e-01,-2.000000e-01
3217,1.286400e-01,-2.400000e-01
3218,1.286800e-01,-2.000000e-01
3219,1.287200e-01,-1.600000e-01
3220,1.287600e-01,-4.000000e-02
3221,1.288000e-01,8.000000e-02
3222,1.288400e-01,1.600000e-01
3223,1.288800e-01,2.800000e-01
3224,1.289200e-01,3.200000e-01
3225,1.289600e-01,2.400000e-01
3226,1.290000e-01,1.600000e-01
3227,1.290400e-01,-4.000000e-02
3228,1.290800e-01,-2.000000e-01
3229,1.291200e-01,-3.200000e-01
3230,1.291600e-01,-4.000000e-01
3231,1.292000e-01,-3.200000e-01
3232,1.292400e-01,-2.000000e-01
3233,1.292800e-01,0.000000e+00
3234,1.293200e-01,2.000000e-01
3235,1.293600e-01,4.400000e-01
3236,1.294000e-01,5.200000e-01
3237,1.294400e-01,5.200000e-01
3238,1.294800e-01,4.000000e-01
3239,1.295200e-01,1.600000e-01
3240,1.295600e-01,-2.000000e-01
3241,1.296000e-01,-4.800000e-01
3242,1.296400e-01,-6.000000e-01
3243,1.296800e-01,-6.400000e-01
3244,1.297200e-01,-4.800000e-01
3245,1.297600e-01,-2.000000e-01
3246,1.298000e-01,1.200000e-01
3247,1.298400e-01,4.800000e-01
3248,1.298800e-01,7.200000e-01
3249,1.299200e-01,7.600000e-01
3250,1.299600e-01,6.400000e-01
3251,1.300000e-01,3.600000e-01
3252,1.300400e-01,-4.000000e-02
3253,1.300800e-01,-4.000000e-01
3254,1.301200e-01,-6.000000e-01
3255,1.301600e-01,-7.200000e-01
3256,1.302000e-01,-5.600000e-01
3257,1.302400e-01,-3.200000e-01
3258,1.302800e-01,0.000000e+00
3259,1.303200e-01,3.200000e-01
3260,1.303600e-01,5.200000e-01
3261,1.304000e-01,6.400000e-01
3262,1.304400e-01,5.200000e-01
3263,1.304800e-01,4.000000e-01
3264,1.305200e-01,1.200000e-01
3265,1.305600e-01,-1.600000e-01
3266,1.306000e-01,-3.600000e-01
3267,1.306400e-01,-4.400000e-01
3268,1.306800e-01,-4.000000e-01
3269,1.307200e-01,-2.800000e-01
3270,1.307600e-01,-1.200000e-01
3271,1.308000e-01,8.000000e-02
3272,1.308400e-01,2.000000e-01
3273,1.308800e-01,2.800000e-01
3274,1.309200e-01,2.800000e-01
3275,1.309600e-01,2.800000e-01
3276,1.310000e-01,1.200000e-01
3277,1.310400e-01,0.000000e+00
3278,1.310800e-01,-1.600000e-01
3279,1.311200e-01,-2.000000e-01
3280,1.311600e-01,-2.400000e-01
3281,1.312000e-01,-1.600000e-01
3282,1.312400e-01,-1.200000e-01
3283,1.312800e-01,0.000000e+00
3284,1.313200e-01,1.200000e-01
3285,1.313600e-01,2.000000e-01
3286,1.314000e-01,3.200000e-01
3287,1.314400e-01,2.400000e-01
3288,1.314800e-01,2.000000e-01
3289,1.315200e-01,8.000000e-02
3290,1.315600e-01,-8.000000e-02
3291,1.316000e-01,-2.400000e-01
3292,1.316400e-01,-3.200000e-01
3293,1.316800e-01,-4.000000e-01
3294,1.317200e-01,-2.800000e-01
3295,1.317600e-01,-1.600000e-01
3296,1.318000e-01,1.200000e-01
3297,1.318400e-01,3.600000e-01
3298,1.318800e-01,4.800000e-01
3299,1.319200e-01,6.000000e-01
3300,1.319600e-01,4.800000e-01
3301,1.320000e-01,2.800000e-01
3302,1.320400e-01,0.000000e+00
3303,1.320800e-01,-3.600000e-01
3304,1.321200e-01,-5.600000e-01
3305,1.321600e-01,-6.800000e-01
3306,1.322000e-01,-5.600000e-01
3307,1.322400e-01,-3.600000e-01
3308,1.322800e-01,0.000000e+00
3309,1.323200e-01,3.200000e-01
3310,1.323600e-01,6.400000e-01
3311,1.324000e-01,7.600000e-01
3312,1.324400e-01,7.200000e-01
3313,1.324800e-01,4.800000e-01
3314,1.325200e-01,1.600000e-01
3315,1.325600e-01,-2.000000e-01
3316,1.326000e-01,-5.200000e-01
3317,1.326400e-01,-7.200000e-01
3318,1.326800e-01,-6.800000e-01
3319,1.327200e-01,-4.800000e-01
3320,1.327600e-01,-2.000000e-01
3321,1.328000e-01,1.600000e-01
3322,1.328400e-01,4.400000e-01
3323,1.328800e-01,6.400000e-01
3324,1.329200e-01,6.000000e-01
3325,1.329600e-01,4.800000e-01
3326,1.330000e-01,2.800000e-01
3327,1.330400e-01,-4.000000e-02
3328,1.330800e-01,-2.000000e-01
3329,1.331200e-01,-4.000000e-01
3330,1.331600e-01,-4.400000e-01
3331,1.332000e-01,-3.600000e-01
3332,1.332400e-01,-2.000000e-01
3333,1.332800e-01,0.000000e+00
3334,1.333200e-01,1.200000e-01
3335,1.333600e-01,2.800000e-01
3336,1.334000e-01,3.200000e-01
3337,1.334400e-01,3.200000e-01
3338,1.334800e-01,1.600000e-01
3339,1.335200e-01,8.000000e-02
3340,1.335600e-01,-4.000000e-02
3341,1.336000e-01,-2.000000e-01
3342,1.336400e-01,-2.400000e-01
3343,1.336800e-01,-2.000000e-01
3344,1.337200e-01,-1.600000e-01
3345,1.337600e-01,-4.000000e-02
3346,1.338000e-01,8.000000e-02
3347,1.338400e-01,1.600000e-01
3348,1.338800e-01,3.200000e-01
3349,1.339200e-01,2.400000e-01
3350,1.339600e-01,2.800000e-01
3351,1.340000e-01,1.600000e-01
3352,1.340400e-01,4.000000e-02
3353,1.340800e-01,-1.600000e-01
3354,1.341200e-01,-3.200000e-01
3355,1.341600e-01,-4.000000e-01
3356,1.342000e-01,-4.000000e-01
3357,1.342400e-01,-2.000000e-01
3358,1.342800e-01,0.000000e+00
3359,1.343200e-01,2.000000e-01
3360,1.343600e-01,4.400000e-01
3361,1.344000e-01,5.600000e-01
3362,1.344400e-01,5.200000e-01
3363,1.344800e-01,3.600000e-01
3364,1.345200e-01,1.200000e-01
3365,1.345600e-01,-2.000000e-01
3366,1.346000e-01,-4.400000e-01
3367,1.346400e-01,-6.400000e-01
3368,1.346800e-01,-6.800000e-01
3369,1.347200e-01,-5.200000e-01
3370,1.347600e-01,-2.000000e-01
3371,1.348000e-01,1.600000e-01
3372,1.348400e-01,4.800000e-01
3373,1.348800e-01,6.800000e-01
3374,1.349200e-01,7.600000e-01
3375,1.349600e-01,6.000000e-01
3376,1.350000e-01,3.600000e-01
3377,1.350400e-01,-4.000000e-02
3378,1.350800e-01,-4.000000e-01
3379,1.351200e-01,-6.000000e-01
3380,1.351600e-01,-7.200000e-01
3381,1.352000e-01,-6.000000e-01
3382,1.352400e-01,-3.600000e-01
3383,1.352800e-01,-4.000000e-02
3384,1.353200e-01,3.200000e-01
3385,1.353600e-01,5.200000e-01
3386,1.354000e-01,6.400000e-01
3387,1.354400e-01,5.200000e-01
3388,1.354800e-01,3.600000e-01
3389,1.355200e-01,1.200000e-01
3390,1.355600e-01,-1.600000e-01
3391,1.356000e-01,-3.200000e-01
3392,1.356400e-01,-4.400000e-01
3393,1.356800e-01,-4.000000e-01
3394,1.357200e-01,-2.400000e-01
3395,1.357600e-01,-1.200000e-01
3396,1.358000e-01,8.000000e-02
3397,1.358400e-01,2.400000e-01
3398,1.358800e-01,3.200000e-01
3399,1.359200e-01,3.600000e-01
3400,1.359600e-01,2.400000e-01
3401,1.360000e-01,1.200000e-01
3402,1.360400e-01,-4.000000e-02
3403,1.360800e-01,-1.200000e-01
3404,1.361200e-01,-2.000000e-01
3405,1.361600e-01,-2.000000e-01
3406,1.362000e-01,-2.400000e-01
3407,1.362400e-01,-1.200000e-01
3408,1.362800e-01,0.000000e+00
3409,1.363200e-01,1.200000e-01
3410,1.363600e-01,2.000000e-01
3411,1.364000e-01,3.200000e-01
3412,1.364400e-01,2.800000e-01
3413,1.364800e-01,2.000000e-01
3414,1.365200e-01,8.000000e-02
3415,1.365600e-01,-8.000000e-02
3416,1.366000e-01,-2.400000e-01
3417,1.366400e-01,-3.200000e-01
3418,1.366800e-01,-3.600000e-01
3419,1.367200e-01,-2.800000e-01
3420,1.367600e-01,-1.200000e-01
3421,1.368000e-01,1.200000e-01
3422,1.368400e-01,3.600000e-01
3423,1.368800e-01,5.200000e-01
3424,1.369200e-01,6.000000e-01
3425,1.369600e-01,4.800000e-01
3426,1.370000e-01,2.400000e-01
3427,1.370400e-01,-8.000000e-02
3428,1.370800e-01,-3.200000e-01
3429,1.371200e-01,-5.600000e-01
3430,1.371600e-01,-7.200000e-01
3431,1.372000e-01,-5.600000e-01
3432,1.372400e-01,-3.600000e-01
3433,1.372800e-01,-4.000000e-02
3434,1.373200e-01,3.600000e-01
3435,1.373600e-01,6.400000e-01
3436,1.374000e-01,7.600000e-01
3437,1.374400e-01,7.200000e-01
3438,1.374800e-01,4.800000e-01
3439,1.375200e-01,1.600000e-01
3440,1.375600e-01,-2.000000e-01
3441,1.376000e-01,-5.200000e-01
3442,1.376400e-01,-6.400000e-01
3443,1.376800e-01,-6.800000e-01
3444,1.377200e-01,-4.800000e-01
3445,1.377600e-01,-1.600000e-01
3446,1.378000e-01,1.200000e-01
3447,1.378400e-01,4.400000e-01
3448,1.378800e-01,6.000000e-01
3449,1.379200e-01,6.000000e-01
3450,1.379600e-01,4.800000e-01
3451,1.380000e-01,2.400000e-01
3452,1.380400e-01,0.000000e+00
3453,1.380800e-01,-2.400000e-01
3454,1.381200e-01,-4.400000e-01
3455,1.381600e-01,-4.400000e-01
3456,1.382000e-01,-4.000000e-01
3457,1.382400e-01,-2.000000e-01
3458,1.382800e-01,0.000000e+00
3459,1.383200e-01,1.600000e-01
3460,1.383600e-01,3.200000e-01
3461,1.384000e-01,3.200000e-01
3462,1.384400e-01,3.200000e-01
3463,1.384800e-01,2.000000e-01
3464,1.385200e-01,8.000000e-02
3465,1.385600e-01,-1.200000e-01
3466,1.386000e-01,-1.600000e-01
3467,1.386400e-01,-2.400000e-01
3468,1.386800e-01,-2.000000e-01
3469,1.387200e-01,-1.600000e-01
3470,1.387600e-01,-8.000000e-02
3471,1.388000e-01,8.000000e-02
3472,1.388400e-01,2.000000e-01
3473,1.388800e-01,2.400000e-01
3474,1.389200e-01,2.800000e-01
3475,1.389600e-01,2.800000e-01
3476,1.390000e-01,1.600000e-01
3477,1.390400e-01,-4.000000e-02
3478,1.390800e-01,-2.000000e-01
3479,1.391200e-01,-2.800000e-01
3480,1.391600e-01,-4.000000e-01
3481,1.392000e-01,-3.200000e-01
3482,1.392400e-01,-2.000000e-01
3483,1.392800e-01,-8.000000e-02
3484,1.393200e-01,2.000000e-01
3485,1.393600e-01,4.400000e-01
3486,1.394000e-01,5.200000e-01
3487,1.394400e-01,5.600000e-01
3488,1.394800e-01,3.600000e-01
3489,1.395200e-01,1.600000e-01
3490,1.395600e-01,-1.600000e-01
3491,1.396000e-01,-4.800000e-01
3492,1.396400e-01,-6.400000e-01
3493,1.396800e-01,-6.400000e-01
3494,1.397200e-01,-4.800000e-01
3495,1.397600e-01,-2.000000e-01
3496,1.398000e-01,1.600000e-01
3497,1.398400e-01,4.800000e-01
3498,1.398800e-01,7.200000e-01
3499,1.399200e-01,7.600000e-01
3500,1.399600e-01,6.400000e-01
3501,1.400000e-01,3.200000e-01
3502,1.400400e-01,-4.000000e-02
3503,1.400800e-01,-3.600000e-01
3504,1.401200e-01,-5.600000e-01
3505,1.401600e-01,-6.800000e-01
3506,1.402000e-01,-6.000000e-01
3507,1.402400e-01,-3.600000e-01
3508,1.402800e-01,0.000000e+00
3509,1.403200e-01,2.400000e-01
3510,1.403600e-01,5.200000e-01
3511,1.404000e-01,6.400000e-01
3512,1.404400e-01,5.200000e-01
3513,1.404800e-01,4.000000e-01
3514,1.405200e-01,1.200000e-01
3515,1.405600e-01,-1.600000e-01
3516,1.406000e-01,-3.200000e-01
3517,1.406400e-01,-4.400000e-01
3518,1.406800e-01,-4.400000e-01
3519,1.407200e-01,-2.800000e-01
3520,1.407600e-01,-1.200000e-01
3521,1.408000e-01,8.000000e-02
3522,1.408400e-01,2.400000e-01
3523,1.408800e-01,2.800000e-01
3524,1.409200e-01,2.800000e-01
3525,1.409600e-01,2.400000e-01
3526,1.410000e-01,1.200000e-01
3527,1.410400e-01,-4.000000e-02
3528,1.410800e-01,-1.600000e-01
3529,1.411200e-01,-2.000000e-01
3530,1.411600e-01,-2.400000e-01
3531,1.412000e-01,-2.000000e-01
3532,1.412400e-01,-1.200000e-01
3533,1.412800e-01,4.000000e-02
3534,1.413200e-01,1.200000e-01
3535,1.413600e-01,2.000000e-01
3536,1.414000e-01,2.800000e-01
3537,1.414400e-01,2.400000e-01
3538,1.414800e-01,2.000000e-01
3539,1.415200e-01,8.000000e-02
3540,1.415600e-01,-8.000000e-02
3541,1.416000e-01,-2.400000e-01
3542,1.416400e-01,-3.600000e-01
3543,1.416800e-01,-4.000000e-01
3544,1.417200e-01,-2.800000e-01
3545,1.417600e-01,-1.200000e-01
3546,1.418000e-01,1.200000e-01
3547,1.418400e-01,3.600000e-01
3548,1.418800e-01,4.800000e-01
3549,1.419200e-01,6.000000e-01
3550,1.419600e-01,4.800000e-01
3551,1.420000e-01,2.400000e-01
3552,1.420400e-01,0.000000e+00
3553,1.420800e-01,-3.600000e-01
3554,1.421200e-01,-5.600000e-01
3555,1.421600e-01,-6.800000e-01
3556,1.422000e-01,-5.600000e-01
3557,1.422400e-01,-3.600000e-01
3558,1.422800e-01,-4.000000e-02
3559,1.423200e-01,3.600000e-01
3560,1.423600e-01,5.600000e-01
3561,1.424000e-01,7.600000e-01
3562,1.424400e-01,7.200000e-01
3563,1.424800e-01,4.800000e-01
3564,1.425200e-01,1.600000e-01
3565,1.425600e-01,-2.400000e-01
3566,1.426000e-01,-5.200000e-01
3567,1.426400e-01,-6.400000e-01
3568,1.426800e-01,-6.800000e-01
3569,1.427200e-01,-5.200000e-01
3570,1.427600e-01,-2.000000e-01
3571,1.428000e-01,1.600000e-01
3572,1.428400e-01,4.400000e-01
3573,1.428800e-01,6.400000e-01
3574,1.429200e-01,6.000000e-01
3575,1.429600e-01,4.400000e-01
3576,1.430000e-01,2.400000e-01
3577,1.430400e-01,0.000000e+00
3578,1.430800e-01,-2.400000e-01
3579,1.431200e-01,-4.400000e-01
3580,1.431600e-01,-4.400000e-01
3581,1.432000e-01,-3.200000e-01
3582,1.432400e-01,-2.000000e-01
3583,1.432800e-01,0.000000e+00
3584,1.433200e-01,1.600000e-01
3585,1.433600e-01,3.200000e-01
3586,1.434000e-01,2.800000e-01
3587,1.434400e-01,2.800000e-01
3588,1.434800e-01,2.000000e-01
3589,1.435200e-01,8.000000e-02
3590,1.435600e-01,-4.000000e-02
3591,1.436000e-01,-1.600000e-01
3592,1.436400e-01,-2.400000e-01
3593,1.436800e-01,-2.000000e-01
3594,1.437200e-01,-2.000000e-01
3595,1.437600e-01,-4.000000e-02
3596,1.438000e-01,8.000000e-02
3597,1.438400e-01,1.600000e-01
3598,1.438800e-01,2.400000e-01
3599,1.439200e-01,2.800000e-01
3600,1.439600e-01,2.800000e-01
3601,1.440000e-01,1.200000e-01
3602,1.440400e-01,-4.000000e-02
3603,1.440800e-01,-1.600000e-01
3604,1.441200e-01,-3.600000e-01
3605,1.441600e-01,-3.600000e-01
3606,1.442000e-01,-3.600000e-01
3607,1.442400e-01,-2.000000e-01
3608,1.442800e-01,0.000000e+00
3609,1.443200e-01,2.000000e-01
3610,1.443600e-01,4.000000e-01
3611,1.444000e-01,5.200000e-01
3612,1.444400e-01,5.200000e-01
3613,1.444800e-01,4.000000e-01
3614,1.445200e-01,1.200000e-01
3615,1.445600e-01,-2.000000e-01
3616,1.446000e-01,-4.800000e-01
3617,1.446400e-01,-6.000000e-01
3618,1.446800e-01,-6.400000e-01
3619,1.447200e-01,-5.200000e-01
3620,1.447600e-01,-2.000000e-01
3621,1.448000e-01,1.200000e-01
3622,1.448400e-01,4.800000e-01
3623,1.448800e-01,7.200000e-01
